pano_id,lat,lng,date,year,filename
M-uGOjD-H5XO2rE43QmX4w,19.42919078302135,-99.15795627896468,2024-10,2024,gs_01391_M-uGOjD-H5XO2rE43QmX4w
olOxEKmUqZdzLg66IPOdIQ,19.42947055425021,-99.15782214696846,2023-01,2023,gs_01392_olOxEKmUqZdzLg66IPOdIQ
S0W5Roj9-7ZaAkjBgB7xOg,19.42956384911409,-99.15799716054973,2024-09,2024,gs_01393_S0W5Roj9-7ZaAkjBgB7xOg
CK_VozkxHjENvUxknnJgyw,19.42983151426798,-99.15791928283753,2024-09,2024,gs_01394_CK_VozkxHjENvUxknnJgyw
r02fd235ChzXpNHO9Q-c_Q,19.43043152920714,-99.15793887895754,2024-10,2024,gs_01395_r02fd235ChzXpNHO9Q-c_Q
77T5Ftjnx_PMsV2HNANY5w,19.43072924853814,-99.1576418968938,2024-09,2024,gs_01396_77T5Ftjnx_PMsV2HNANY5w
wf2S5Nudm78bZ7gfC5XUPw,19.43127111726513,-99.15794538284324,2024-10,2024,gs_01397_wf2S5Nudm78bZ7gfC5XUPw
WYpswUf036TxtoIkBomQsA,19.43143068916306,-99.1578962236162,2024-09,2024,gs_01398_WYpswUf036TxtoIkBomQsA
rsAN6BSyDhEez0TowOSaZQ,19.43153816140514,-99.15792958769316,2024-09,2024,gs_01399_rsAN6BSyDhEez0TowOSaZQ
Vz7g1nZViUM1EMoWX6XkDg,19.42501554911097,-99.15767627445408,2024-09,2024,gs_01400_Vz7g1nZViUM1EMoWX6XkDg
6_VwtWYkVP6EHydNOXPJAA,19.42546509641338,-99.1575471263986,2024-09,2024,gs_01401_6_VwtWYkVP6EHydNOXPJAA
mulBvB3REVuKGVC5Z8hALw,19.42563472002347,-99.15763522410128,2024-09,2024,gs_01402_mulBvB3REVuKGVC5Z8hALw
nBZZ2HYXDTiFIbxTVRFKQg,19.42580778221368,-99.15772644713608,2024-09,2024,gs_01403_nBZZ2HYXDTiFIbxTVRFKQg
iFmmJiQoLlQb_KD_yrH2dQ,19.42597181786439,-99.1578130246494,2024-09,2024,gs_01404_iFmmJiQoLlQb_KD_yrH2dQ
UQnT0Mnf8sm7EbUre1drHA,19.4262318136614,-99.15768227152384,2024-09,2024,gs_01405_UQnT0Mnf8sm7EbUre1drHA
faY17Uf3ZJHi--qRgEDdQw,19.42627363501147,-99.1575949339606,2024-09,2024,gs_01406_faY17Uf3ZJHi--qRgEDdQw
5REtGRhtpjhwVw-8U1aKLQ,19.42734179978349,-99.15768826859406,2023-01,2023,gs_01407_5REtGRhtpjhwVw-8U1aKLQ
JsegMO8ZhHL5U_WNHUq-KA,19.42738295807363,-99.1576033805293,2023-01,2023,gs_01408_JsegMO8ZhHL5U_WNHUq-KA
kA3-KVdXoh0hLa02NudxmQ,19.42742482263182,-99.15751697217364,2023-01,2023,gs_01409_kA3-KVdXoh0hLa02NudxmQ
tTcs69n1o_BcVHB5jCCNKw,19.42944220579481,-99.15772484228548,2023-01,2023,gs_01410_tTcs69n1o_BcVHB5jCCNKw
13vHzXPPeGVsuijZS2VTdg,19.43004311574339,-99.15785475082096,2024-09,2024,gs_01411_13vHzXPPeGVsuijZS2VTdg
4oyX1GIqOZUO7H3Cf0ZSRQ,19.43021983075105,-99.15780086155895,2024-09,2024,gs_01412_4oyX1GIqOZUO7H3Cf0ZSRQ
c-ksdePmrZL1ABoV1t6ovg,19.43037342431048,-99.15774722573074,2024-10,2024,gs_01413_c-ksdePmrZL1ABoV1t6ovg
iIdiOETyExIAgNuu9m9Rug,19.43054558444651,-99.15769984040686,2024-09,2024,gs_01414_iIdiOETyExIAgNuu9m9Rug
K0HySfAz-zjqXvHAZLtQZQ,19.43098958404731,-99.15756317487032,2024-09,2024,gs_01415_K0HySfAz-zjqXvHAZLtQZQ
7zj95vqvp-_6qtLamouwiA,19.43126578275235,-99.15769350547264,2024-09,2024,gs_01416_7zj95vqvp-_6qtLamouwiA
cJK73mJ9vWJ8p3csWY3r8w,19.43129252079047,-99.15778886740216,2024-10,2024,gs_01417_cJK73mJ9vWJ8p3csWY3r8w
fLgYLC7uVh7KINrkWMIgZQ,19.43162041120398,-99.15775406746432,2024-09,2024,gs_01418_fLgYLC7uVh7KINrkWMIgZQ
VSYpTp6r1HM4VRCKndmn7g,19.42505859408418,-99.15748648009776,2024-09,2024,gs_01419_VSYpTp6r1HM4VRCKndmn7g
jIEfTp_VGAGDn863xp-1kQ,19.42522271322251,-99.15742558044626,2024-09,2024,gs_01420_jIEfTp_VGAGDn863xp-1kQ
wymhMgsVCpYoVcdRrfDzLg,19.42936864167563,-99.15745125796356,2023-01,2023,gs_01421_wymhMgsVCpYoVcdRrfDzLg
D2yUFb-8i1-p29b-uvS21Q,19.42939496922061,-99.1575476331924,2023-01,2023,gs_01422_D2yUFb-8i1-p29b-uvS21Q
GXT4yKmpSB0AAARLn7kfIQ,19.42946650781483,-99.15729811748848,2019-09,2019,gs_01423_GXT4yKmpSB0AAARLn7kfIQ
WtCV0SXCIRoEjqDHMPbOfQ,19.42498011780036,-99.15735091297556,2023-01,2023,gs_01424_WtCV0SXCIRoEjqDHMPbOfQ
BEdLKhUbVZmNWl3U-MDGFw,19.42930877666935,-99.15723038090432,2023-01,2023,gs_01425_BEdLKhUbVZmNWl3U-MDGFw
2qJkx6QGEqOmV1rItS94aw,19.42933458644419,-99.15732810731396,2023-01,2023,gs_01426_2qJkx6QGEqOmV1rItS94aw
evx7HO05A77sX0yMweqzSA,19.42872763956763,-99.15706863002146,2022-08,2022,gs_01427_evx7HO05A77sX0yMweqzSA
H4nwrBgHuTQAAARLn7kfPA,19.42941069471559,-99.1571467839001,2019-09,2019,gs_01428_H4nwrBgHuTQAAARLn7kfPA
Q5QEsbEzJp39e0D3IUPlJA,19.42858196669036,-99.15638235379704,2019-01,2019,gs_01429_Q5QEsbEzJp39e0D3IUPlJA
mVNM82sVuZGo5B0VYtGVYQ,19.42873720064916,-99.15646876092931,2019-01,2019,gs_01430_mVNM82sVuZGo5B0VYtGVYQ
H2Zk6bcAjHNvrPelfOcWWA,19.43101184170292,-99.15669098732508,2022-08,2022,gs_01431_H2Zk6bcAjHNvrPelfOcWWA
og-ZKs0rwE_MSjKKE5wjFg,19.43160926976651,-99.1565413159638,2023-01,2023,gs_01432_og-ZKs0rwE_MSjKKE5wjFg
kXpsEnYBD3PwRIER7aZMbA,19.43180270774025,-99.15664039296796,2023-01,2023,gs_01433_kXpsEnYBD3PwRIER7aZMbA
5SzaKEeHLt9ESITQCLR9fw,19.42677417455494,-99.15654798866524,2023-01,2023,gs_01434_5SzaKEeHLt9ESITQCLR9fw
uhlewqXswWRNiotNJIUFog,19.42681499813411,-99.15646259502138,2023-01,2023,gs_01435_uhlewqXswWRNiotNJIUFog
4Yj-O08GnDILRYYL27Lp6A,19.42849563972467,-99.15633268874262,2019-01,2019,gs_01436_4Yj-O08GnDILRYYL27Lp6A
dbWyGnD_z0saVTW4fOK_Pw,19.4286481676595,-99.15641926475026,2019-01,2019,gs_01437_dbWyGnD_z0saVTW4fOK_Pw
My8_v_qtNR-GGPAfcBLSGQ,19.42882842175875,-99.15651943964264,2019-01,2019,gs_01438_My8_v_qtNR-GGPAfcBLSGQ
lRSTTJGiSucp1k0A7I_rKw,19.43170927738224,-99.15659250151076,2023-01,2023,gs_01439_lRSTTJGiSucp1k0A7I_rKw
-cjJCVd0XaEBWE8Sq7OrAw,19.425340378808,-99.15628091211153,2023-04,2023,gs_01440_-cjJCVd0XaEBWE8Sq7OrAw
25Qf7EHBnYIcjO-AZ2kKyQ,19.42685663069654,-99.15637542771616,2023-01,2023,gs_01441_25Qf7EHBnYIcjO-AZ2kKyQ
U_gLP7C_zn-_swcpTya6lA,19.42690981642923,-99.15626427264664,2023-01,2023,gs_01442_U_gLP7C_zn-_swcpTya6lA
lrAgkTfnULhz86IaJRKDNw,19.42696059168155,-99.15615455362207,2023-01,2023,gs_01443_lrAgkTfnULhz86IaJRKDNw
DCRP4FikVgkbHW7CZ8dNRQ,19.4282481989462,-99.15619019750736,2019-01,2019,gs_01444_DCRP4FikVgkbHW7CZ8dNRQ
YNBGFh-Ah6qN0fdB1ro21g,19.42841420716929,-99.15628581104092,2019-01,2019,gs_01445_YNBGFh-Ah6qN0fdB1ro21g
XxDR34S--xTA9ZwbU7m6LQ,19.42861602886554,-99.1562902031848,2019-01,2019,gs_01446_XxDR34S--xTA9ZwbU7m6LQ
8Nti7SVEe2-WQWgLBGOq6w,19.42880251200229,-99.15631697837466,2019-01,2019,gs_01447_8Nti7SVEe2-WQWgLBGOq6w
WmDg6MHpNpO107JQKPW3Nw,19.42933179782832,-99.15611181476636,2023-01,2023,gs_01448_WmDg6MHpNpO107JQKPW3Nw
K0wMLKw7ljHUepdcaxHqmw,19.42951726395127,-99.15605378793742,2023-01,2023,gs_01449_K0wMLKw7ljHUepdcaxHqmw
UBbqfos-DW_h5qyEugfw8g,19.42538217233788,-99.15609272587768,2023-04,2023,gs_01450_UBbqfos-DW_h5qyEugfw8g
Raiw7jawNnpoW0OlKStdQw,19.42699615322113,-99.1560718632479,2023-01,2023,gs_01451_Raiw7jawNnpoW0OlKStdQw
0caanuwOmd1Uh9jgQVCkSw,19.42767654752945,-99.15592438910492,2019-01,2019,gs_01452_0caanuwOmd1Uh9jgQVCkSw
SaKLdR5QCjrIpHdp3mBXFQ,19.42784469493042,-99.15600615022282,2019-01,2019,gs_01453_SaKLdR5QCjrIpHdp3mBXFQ
o6K6qsB9ytfjSvI2kcFhgg,19.42802194147245,-99.1560911210598,2019-01,2019,gs_01454_o6K6qsB9ytfjSvI2kcFhgg
DEG8NGKH-4REDE0L6wcH1A,19.42816380904285,-99.15615379344464,2019-01,2019,gs_01455_DEG8NGKH-4REDE0L6wcH1A
kfqxmf_ZVGbcAX2GTlHjpQ,19.42840465592258,-99.15613504240252,2019-01,2019,gs_01456_kfqxmf_ZVGbcAX2GTlHjpQ
wTAA1zzEXIPK7gGdSBHGlg,19.42856465234957,-99.15622862872844,2019-01,2019,gs_01457_wTAA1zzEXIPK7gGdSBHGlg
t7Nx5LknGcE9mA4EQNxx0A,19.42877003905268,-99.15621942212654,2019-01,2019,gs_01458_t7Nx5LknGcE9mA4EQNxx0A
u75mI-QAWR6_-gTy3K-7BA,19.42916624125105,-99.15616376021651,2023-01,2023,gs_01459_u75mI-QAWR6_-gTy3K-7BA
-2BTCSJiTnkTYwfoR6ggWQ,19.42941493794999,-99.15608579982184,2023-01,2023,gs_01460_-2BTCSJiTnkTYwfoR6ggWQ
eU0K60CMJexSm6ApieIycQ,19.4296111894629,-99.1560243099866,2023-01,2023,gs_01461_eU0K60CMJexSm6ApieIycQ
kCQYAUFOuMWW2KF8ecVQBg,19.42976376870806,-99.15597650336154,2023-01,2023,gs_01462_kCQYAUFOuMWW2KF8ecVQBg
CFIvdhip-PeKbOJOw-XIYw,19.43226000822721,-99.15615894575876,2021-04,2021,gs_01463_CFIvdhip-PeKbOJOw-XIYw
KH1VUg-fDQv-beKoGUDDHQ,19.42542441074228,-99.15590285080776,2023-04,2023,gs_01464_KH1VUg-fDQv-beKoGUDDHQ
0xsnbeJtH1RPi6Zfwta8Mw,19.42544546783509,-99.15580825129672,2023-04,2023,gs_01465_0xsnbeJtH1RPi6Zfwta8Mw
AtZSq6dAf81pucEkqFCwRg,19.42701459234607,-99.15592945694036,2023-01,2023,gs_01466_AtZSq6dAf81pucEkqFCwRg
IChTRe5iX0WCzrgLvIH0lA,19.42759048540144,-99.15587126131577,2019-01,2019,gs_01467_IChTRe5iX0WCzrgLvIH0lA
I8xhwF6d19c_ZIT-fo-Odg,19.42775587247232,-99.15596315805432,2019-01,2019,gs_01468_I8xhwF6d19c_ZIT-fo-Odg
JOtOWyX0O7n0FncI-jwRng,19.4284827314843,-99.15618073751732,2019-01,2019,gs_01469_JOtOWyX0O7n0FncI-jwRng
aSC-fsnYS2S9KHm_AR7LAA,19.42925276379285,-99.15613664722126,2023-01,2023,gs_01470_aSC-fsnYS2S9KHm_AR7LAA
2HeCIcrS3IDiv6LSx3bZGA,19.42546632369827,-99.15571407421588,2023-04,2023,gs_01471_2HeCIcrS3IDiv6LSx3bZGA
65_RsMbRjOGOuAc_sQecfg,19.42548702982183,-99.15562107973612,2023-04,2023,gs_01472_65_RsMbRjOGOuAc_sQecfg
zlh1MOsy7YCStA7TsScrHQ,19.42550805261559,-99.15552715626576,2023-04,2023,gs_01473_zlh1MOsy7YCStA7TsScrHQ
5izYCOdMzgsS12o6xN30Kw,19.42956199259238,-99.15495213080074,2023-01,2023,gs_01474_5izYCOdMzgsS12o6xN30Kw
yB7TRI7mjTDeNkOsZfi1xQ,19.43087858614912,-99.15452669231884,2021-04,2021,gs_01475_yB7TRI7mjTDeNkOsZfi1xQ
IQ6z-xPKsUmWQGTBYy_ncg,19.43105628072822,-99.15446233195904,2021-04,2021,gs_01476_IQ6z-xPKsUmWQGTBYy_ncg
gVwOVphXkGkR2uCZchhhNg,19.43079706469529,-99.15455625418124,2021-04,2021,gs_01477_gVwOVphXkGkR2uCZchhhNg
wSMdKzzgVx_0VAPcBLi70Q,19.4309665171682,-99.15449484998214,2021-04,2021,gs_01478_wSMdKzzgVx_0VAPcBLi70Q
K23WXDQFkJUlyck6FPwwIw,19.43033221528651,-99.15422136114984,2022-08,2022,gs_01479_K23WXDQFkJUlyck6FPwwIw
S0-IYkxBrOQml56uFYTQ2A,19.43254575748136,-99.1544377534101,2021-08,2021,gs_01480_S0-IYkxBrOQml56uFYTQ2A
wYwYKqXhX75zPfOeM9C6VA,19.43028114561038,-99.15403630484444,2022-08,2022,gs_01481_wYwYKqXhX75zPfOeM9C6VA
AJNsdc9xbn481Ydvc9GXkA,19.43030676399306,-99.15412895963676,2022-08,2022,gs_01482_AJNsdc9xbn481Ydvc9GXkA
FE8gVTg8VucgkeakUffXMA,19.43023022136137,-99.1538519246604,2022-08,2022,gs_01483_FE8gVTg8VucgkeakUffXMA
F-6HP23CThjJOvOf0yOc_A,19.43025561708252,-99.15394365015928,2022-08,2022,gs_01484_F-6HP23CThjJOvOf0yOc_A
2eN_e1IktzAt1A_jXO0NYg,19.43018158879467,-99.15367556874764,2022-08,2022,gs_01485_2eN_e1IktzAt1A_jXO0NYg
u2VD999wHz1x8QtD_68FmQ,19.43020567804871,-99.15376290203903,2022-08,2022,gs_01486_u2VD999wHz1x8QtD_68FmQ
Vtiwi_d1Kpvb7NG0jQterA,19.43044959672089,-99.15335968316934,2023-01,2023,gs_01487_Vtiwi_d1Kpvb7NG0jQterA
B9HYcJkPPvVG0k4xUrGc5A,19.43061824294815,-99.15329110068964,2023-01,2023,gs_01488_B9HYcJkPPvVG0k4xUrGc5A
DsfHcBlauLLUSl38GAXxAg,19.4301892738547,-99.15346483745483,2023-01,2023,gs_01489_DsfHcBlauLLUSl38GAXxAg
10Gv6u0JEOK3YIfPWVAjEg,19.43036533140356,-99.15339372104744,2023-01,2023,gs_01490_10Gv6u0JEOK3YIfPWVAjEg
7rnAECO6F9iyPxXdXFTAmA,19.43053395197562,-99.1533256453057,2023-01,2023,gs_01491_7rnAECO6F9iyPxXdXFTAmA
I4sFBpUjrztk_ltMldL0Ww,19.43069702784958,-99.15325875207732,2023-01,2023,gs_01492_I4sFBpUjrztk_ltMldL0Ww
MIzIPJqIJys4bKPcG30OWQ,19.43087268728412,-99.15318662232046,2023-01,2023,gs_01493_MIzIPJqIJys4bKPcG30OWQ
uIVQlngyH6tzGUq9WZq2Kg,19.43105165347151,-99.1531220096543,2023-01,2023,gs_01494_uIVQlngyH6tzGUq9WZq2Kg
0h5lStnlKhhvRZGn5qjnNQ,19.43078086499949,-99.1532242919512,2023-01,2023,gs_01495_0h5lStnlKhhvRZGn5qjnNQ
qLbrSo5tWFDDaaKCgpKizg,19.43096325099807,-99.1531507263884,2023-01,2023,gs_01496_qLbrSo5tWFDDaaKCgpKizg
ft12V-Te8hl_gy2axuWLDw,19.43114065176012,-99.15309751597746,2023-01,2023,gs_01497_ft12V-Te8hl_gy2axuWLDw
ihh-XbVNdvprDJzPQadiBA,19.43137911923239,-99.15301026787223,2019-07,2019,gs_01498_ihh-XbVNdvprDJzPQadiBA
H_10H4hQnHmXgPtHCHtUCg,19.43182966246914,-99.1528135587949,2023-01,2023,gs_01499_H_10H4hQnHmXgPtHCHtUCg
IudFrtTfToDF3zOYLSBrEQ,19.43199630498636,-99.15274193620226,2023-01,2023,gs_01500_IudFrtTfToDF3zOYLSBrEQ
s1O1NpdI0rZ-yGCfSoYcDQ,19.43363683339713,-99.15305748150114,2022-10,2022,gs_01501_s1O1NpdI0rZ-yGCfSoYcDQ
kXbtgb8MMUV-KigSnJ4MHw,19.43122661794583,-99.15306896818429,2023-01,2023,gs_01502_kXbtgb8MMUV-KigSnJ4MHw
pJYrGP8ZK383a3goNajyEw,19.43157408451282,-99.15292977672296,2023-01,2023,gs_01503_pJYrGP8ZK383a3goNajyEw
VOXcwxyWK3iz56vF3n0vTA,19.43174609535694,-99.15285156609292,2023-01,2023,gs_01504_VOXcwxyWK3iz56vF3n0vTA
UNwoyere-MeZLYx9nMlzng,19.43191285311016,-99.15277766302997,2023-01,2023,gs_01505_UNwoyere-MeZLYx9nMlzng
QPz25Sz16DNTtm53ZrlKhQ,19.43207985106917,-99.15270612492996,2023-01,2023,gs_01506_QPz25Sz16DNTtm53ZrlKhQ
yDTlT2Kc5sjofYH1LLf_Wg,19.43224638670277,-99.1526348402752,2023-01,2023,gs_01507_yDTlT2Kc5sjofYH1LLf_Wg
Wjc_4SNvWIDCXpExFWAIuw,19.43362753201544,-99.15295866230971,2022-10,2022,gs_01508_Wjc_4SNvWIDCXpExFWAIuw
OKOAuInpe5blGC2e4ezmig,19.43216440335156,-99.15266997583171,2023-01,2023,gs_01509_OKOAuInpe5blGC2e4ezmig
J2qaxwuWB_Xh-V9r6x5Zgw,19.43233075491672,-99.15259877566952,2023-01,2023,gs_01510_J2qaxwuWB_Xh-V9r6x5Zgw
5CmK8fd_ayqa7lsSgflQhw,19.43250429524855,-99.15252411269675,2023-01,2023,gs_01511_5CmK8fd_ayqa7lsSgflQhw
RNi0z85msqB3BYqBmdWB0Q,19.43359727071426,-99.1526501276188,2022-10,2022,gs_01512_RNi0z85msqB3BYqBmdWB0Q
n5JWCBargoGnZoMOY9iJ7w,19.43361302510183,-99.15274936873249,2022-10,2022,gs_01513_n5JWCBargoGnZoMOY9iJ7w
dEPNp5Kg-AyyOFKwgGqQMQ,19.43241669018941,-99.1525619509367,2023-01,2023,gs_01514_dEPNp5Kg-AyyOFKwgGqQMQ
CHrbOPlMyJ629XLCu1h03w,19.43258941354184,-99.1524927779178,2023-01,2023,gs_01515_CHrbOPlMyJ629XLCu1h03w
uaGFy5PeEuVEAAudKJJtcw,19.4335597445401,-99.15241414541332,2022-10,2022,gs_01516_uaGFy5PeEuVEAAudKJJtcw
HiyXQQK19XB2PwfGg-OhjQ,19.43358198344578,-99.15255409612205,2022-10,2022,gs_01517_HiyXQQK19XB2PwfGg-OhjQ
aFBUrOxj_LMo4wiXCS6ahA,19.43365468312136,-99.15251228825042,2019-03,2019,gs_01518_aFBUrOxj_LMo4wiXCS6ahA
6lm6IHCfcsKOfi42nu6pPA,19.43267251095199,-99.15246228775386,2023-01,2023,gs_01519_6lm6IHCfcsKOfi42nu6pPA
TEcHPp4YjKoE3KlEOmkibQ,19.43354468896627,-99.15232242166569,2022-10,2022,gs_01520_TEcHPp4YjKoE3KlEOmkibQ
tVWvvzlws2uSTQTYBQ17eg,19.43362651857224,-99.15231701621788,2019-03,2019,gs_01521_tVWvvzlws2uSTQTYBQ17eg
5wJ_dvBzT4MeqA5ZW9VxfQ,19.43279317862157,-99.15212436291873,2022-10,2022,gs_01522_5wJ_dvBzT4MeqA5ZW9VxfQ
nfod9v0L_QY6utWoOW3MCg,19.43351392206911,-99.152135933928,2022-10,2022,gs_01523_nfod9v0L_QY6utWoOW3MCg
hNg5GngGvK_jcVZOCFGp8A,19.43361323361828,-99.15221161005908,2019-03,2019,gs_01524_hNg5GngGvK_jcVZOCFGp8A
F1lUgtSc4MQtxL6XggPLNw,19.43357149053368,-99.15189893972116,2021-04,2021,gs_01525_F1lUgtSc4MQtxL6XggPLNw
FscliXaiKvSlWz3mCvD4ug,19.43354567185603,-99.1517052739138,2021-04,2021,gs_01526_FscliXaiKvSlWz3mCvD4ug
MlhxoSmCt8weZQiK0VxUuw,19.43351945855321,-99.15150873695958,2021-04,2021,gs_01527_MlhxoSmCt8weZQiK0VxUuw
Hp1Hu4au_Elhn5EeZrpQXQ,19.43349069019348,-99.15132182882093,2021-04,2021,gs_01528_Hp1Hu4au_Elhn5EeZrpQXQ
DEZpxEXI-CiQoIbBzqE6Iw,19.43345825915311,-99.15112554618416,2021-04,2021,gs_01529_DEZpxEXI-CiQoIbBzqE6Iw
Hx6li5Y5OLliZSdZ-8pVWQ,19.4334263249476,-99.15093188224677,2021-04,2021,gs_01530_Hx6li5Y5OLliZSdZ-8pVWQ
ANzTmYJwQy-jJdpe_MoPPQ,19.4333954020483,-99.15074489099575,2021-04,2021,gs_01531_ANzTmYJwQy-jJdpe_MoPPQ
0_YCEQ808uslkVfGcEFeBg,19.42538328432159,-99.15750599164636,2024-09,2024,gs_01532_0_YCEQ808uslkVfGcEFeBg
qhZpwgxJRQ6_GdBZCXbP3A,19.42631446320863,-99.15750945473556,2024-09,2024,gs_01533_qhZpwgxJRQ6_GdBZCXbP3A
FYT3Q6EIloMCtEA9yMMEtw,19.4263552871066,-99.1574240600672,2024-09,2024,gs_01534_FYT3Q6EIloMCtEA9yMMEtw
lA6JoXD8C1vbulx90MgWcA,19.4263960125182,-99.15733883442064,2024-09,2024,gs_01535_lA6JoXD8C1vbulx90MgWcA
tkowtlsVXiTwqs-mT8OGgw,19.4285816864323,-99.15743706775562,2024-09,2024,gs_01536_tkowtlsVXiTwqs-mT8OGgw
wj3pcEtg-B2_IpaW6v-LJQ,19.43029245942004,-99.15745463658487,2024-10,2024,gs_01537_wj3pcEtg-B2_IpaW6v-LJQ
eYf2Pgv9GGsVDnpEmG8Zuw,19.43032340015613,-99.1575664690307,2024-10,2024,gs_01538_eYf2Pgv9GGsVDnpEmG8Zuw
SNMSGTrsSnb2hQja6YIRhQ,19.43064390312745,-99.15766884146684,2024-09,2024,gs_01539_SNMSGTrsSnb2hQja6YIRhQ
aUCzy2Yy66_pCAaR7giUkQ,19.43081694463395,-99.15761469893276,2024-09,2024,gs_01540_aUCzy2Yy66_pCAaR7giUkQ
zbHRoZTHCRmMy-IJb2Ycyg,19.43116943808153,-99.15750945473556,2024-09,2024,gs_01541_zbHRoZTHCRmMy-IJb2Ycyg
lQjBww3ftVm1ZiJOadlVKQ,19.43124247578969,-99.1576103067163,2024-09,2024,gs_01542_lQjBww3ftVm1ZiJOadlVKQ
-mr2WAhX26r8JdCXKqrWVA,19.43159261159271,-99.15755168754288,2024-09,2024,gs_01543_-mr2WAhX26r8JdCXKqrWVA
SGKjaiE5ZqVfqM9rmZ8yow,19.43174329336857,-99.15749163249755,2024-09,2024,gs_01544_SGKjaiE5ZqVfqM9rmZ8yow
_tex_utj3rpemAjHflvu4A,19.42514480687189,-99.15739078066618,2024-09,2024,gs_01545__tex_utj3rpemAjHflvu4A
j6NBHKodxGn7zSUNXp0LWQ,19.42530494051888,-99.15746561710512,2024-09,2024,gs_01546_j6NBHKodxGn7zSUNXp0LWQ
5FuBPbPPMqD2Z0qjMD4t-A,19.4264378380226,-99.15725141276636,2024-09,2024,gs_01547_5FuBPbPPMqD2Z0qjMD4t-A
MCYryzHBu-tOf83hkjLmrg,19.42647986895463,-99.15716348441606,2024-09,2024,gs_01548_MCYryzHBu-tOf83hkjLmrg
w090o7K1lqUxrQWEISjTvw,19.4275168846708,-99.15731628215866,2024-09,2024,gs_01549_w090o7K1lqUxrQWEISjTvw
VisdaAMWXiWlCBopJG2xYA,19.42863367999781,-99.157301500717,2024-09,2024,gs_01550_VisdaAMWXiWlCBopJG2xYA
LoOPbRe-BbbmOQtrDGubig,19.42864999638037,-99.15725622728976,2024-09,2024,gs_01551_LoOPbRe-BbbmOQtrDGubig
MO34L3KCptUimxJVUh7XpA,19.43023711882851,-99.15725453798326,2024-10,2024,gs_01552_MO34L3KCptUimxJVUh7XpA
i2mSlUcfHtd5nQ-PeTEuow,19.43026258094516,-99.1573466897044,2024-10,2024,gs_01553_i2mSlUcfHtd5nQ-PeTEuow
JVYQrq9UgMrWFODz2cvA4A,19.43090440538382,-99.15758859903468,2024-09,2024,gs_01554_JVYQrq9UgMrWFODz2cvA4A
fB_Axon14Uar-ykaSqYIoA,19.43115307692889,-99.15725512924053,2024-10,2024,gs_01555_fB_Axon14Uar-ykaSqYIoA
SLW9xEeLVMIHRgpORkCXnQ,19.43117814656245,-99.15736037310371,2024-10,2024,gs_01556_SLW9xEeLVMIHRgpORkCXnQ
ocCNpvw-7shGjuSkVoEFbA,19.43167431749776,-99.15737802638164,2024-09,2024,gs_01557_ocCNpvw-7shGjuSkVoEFbA
YDxqClAyZUR_k1C8n7ufCw,19.43182494355428,-99.15731729574334,2024-09,2024,gs_01558_YDxqClAyZUR_k1C8n7ufCw
JVIIot9TvUauTeZx2FRjjA,19.42513952620268,-99.15715554468504,2024-09,2024,gs_01559_JVIIot9TvUauTeZx2FRjjA
bUSoTNdRhs0djaFb7j8xKA,19.42516675871835,-99.15703307021056,2024-09,2024,gs_01560_bUSoTNdRhs0djaFb7j8xKA
kLbuqQsIJA2V_GKRlqnCyg,19.42652189558599,-99.15707564062738,2024-09,2024,gs_01561_kLbuqQsIJA2V_GKRlqnCyg
NIeH4yT5q5VIYATgBI2Lew,19.42656382372956,-99.15698796586506,2024-09,2024,gs_01562_NIeH4yT5q5VIYATgBI2Lew
byEBVcf4Cl-hee0zbWYcgw,19.42708096000467,-99.1568558626471,2024-09,2024,gs_01563_byEBVcf4Cl-hee0zbWYcgw
6L4B3RxoufpHf5isA1CazQ,19.42724907301782,-99.1569436217299,2024-09,2024,gs_01564_6L4B3RxoufpHf5isA1CazQ
jRg6oAPi5g6fvhZxpMUOBA,19.42741455680877,-99.15703002946736,2024-09,2024,gs_01565_jRg6oAPi5g6fvhZxpMUOBA
0L5GaEc0sziUHoxZi7obXw,19.42878527454717,-99.15695308181,2024-09,2024,gs_01566_0L5GaEc0sziUHoxZi7obXw
tjBhufmL3NlZlg_dzZ7I7A,19.42927134420715,-99.15708332695505,2024-10,2024,gs_01567_tjBhufmL3NlZlg_dzZ7I7A
IUeVQONsef4vjLG6lhA8uw,19.42951944321436,-99.15701896454172,2024-10,2024,gs_01568_IUeVQONsef4vjLG6lhA8uw
JMNd-HtVZ6NEY-MeykxNXA,19.42970235734201,-99.15695983901075,2024-10,2024,gs_01569_JMNd-HtVZ6NEY-MeykxNXA
XWLh5HjkJCSSlUn-mYh9cw,19.43018449386391,-99.15706474462569,2024-10,2024,gs_01570_XWLh5HjkJCSSlUn-mYh9cw
uVHZ-b7u5jUNRDB9kCmYow,19.43021080424362,-99.1571596834809,2024-10,2024,gs_01571_uVHZ-b7u5jUNRDB9kCmYow
brqicOWzgK-KnRDrubf-Qw,19.43108351171892,-99.15698070187172,2024-10,2024,gs_01572_brqicOWzgK-KnRDrubf-Qw
xDCGhYLBCqs8PyflpeMA1g,19.43110736413729,-99.15707445811547,2024-10,2024,gs_01573_xDCGhYLBCqs8PyflpeMA1g
FHfM_7wJlnnBnLzC9j7bvw,19.43118660217262,-99.1571042743133,2024-10,2024,gs_01574_FHfM_7wJlnnBnLzC9j7bvw
